filename,year,creativity_score
Impressionism/pierre-auguste-renoir_portrait-of-claude-monet-1875.jpg,1875.0,5.387238279484069e-05
Post_Impressionism/pyotr-konchalovsky_design-for-the-opera-by-wolfgang-amadeus-mozart-don-giovanni-1913-3.jpg,1913.0,1.7720993607844544e-05
Symbolism/nicholas-roerich_bonpo-stronghold-1933.jpg,1933.0,1.820380975781442e-05
Symbolism/felix-vallotton_moonlight-1895.jpg,1895.0,1.918004873968432e-05
Realism/john-lewis-krimmel_philadelphia-election-day-1815.jpg,1815.0,4.688734005237583e-05
Romanticism/maxim-vorobiev_oak-fractured-by-a-lightning-allegory-on-the-artist-s-wife-death-1842.jpg,1842.0,9.035463141957712e-05
Impressionism/childe-hassam_charles-river-and-beacon-hill-1892.jpg,1892.0,2.1325642912376294e-05
Cubism/olexandr-archipenko_head-of-a-woman-1921.jpg,1921.0,4.951260410898541e-05
Symbolism/kuzma-petrov-vodkin_sketch-for-the-painting-bathing-the-red-horse-1912-1.jpg,1912.0,1.9693419182669278e-05
Expressionism/kees-van-dongen_woman-with-cat-1908.jpg,1908.0,1.8561624165215336e-05
Expressionism/amedeo-modigliani_beggar-woman-1909.jpg,1909.0,1.6892067975125637e-05
Post_Impressionism/vincent-van-gogh_the-garden-of-saint-paul-hospital-1889-1.jpg,1889.0,4.8550615527442114e-05
Expressionism/martiros-saryan_street-of-the-eastern-town-1909.jpg,1909.0,1.6107900847976473e-05
Art_Nouveau_Modern/felix-vallotton_portrait-of-french-writer-andr-gide-1898.jpg,1898.0,2.2549701328113114e-05
Art_Nouveau_Modern/nicholas-roerich_archangel-study-to-treasures-of-angels-1904.jpg,1904.0,1.7180620180061994e-05
Impressionism/guy-rose_marguerite-1918.jpg,1918.0,1.6299554030003245e-05
Minimalism/aki-kuroda_yellow-box-pass-1996.jpg,1996.0,1.5236522381655578e-05
Post_Impressionism/georges-seurat_landscape-with-sinners-puvis-de-chava-1881.jpg,1881.0,0.00012987139425328992
Realism/vasily-vereshchagin_site-of-the-battle-fought-on-july-18-1877-in-front-of-the-krishin-redoubt-near-plevna-1880.jpg,1877.0,6.0673684608530287e-05
Naive_Art_Primitivism/fernand-leger_manufacturers-on-a-blue-background-1950.jpg,1950.0,1.6057335657696715e-05
Romanticism/edward-burne-jones_clara-von-bork-1860.jpg,1860.0,0.0004887208838901726
Impressionism/santiago-rusinol_summer-shower-1891.jpg,1891.0,4.092133272244379e-05
Naive_Art_Primitivism/marc-chagall_summer-house-backyard-1918.jpg,1918.0,1.5960299679367652e-05
Romanticism/nikolaos-gyzis_the-vow-1886.jpg,1886.0,4.798676515984881e-05
Realism/pyotr-konchalovsky_haystack-1947.jpg,1947.0,1.7797574869110078e-05
Impressionism/konstantin-korovin_pier-in-the-crimea-1913.jpg,1913.0,1.90788127464531e-05
Pop_Art/rosalyn-drexler_lovers-a-k-a-am-i-faris-1963.jpg,1963.0,1.5553176551394755e-05
Art_Nouveau_Modern/henri-de-toulouse-lautrec_yvette-guilbert-1893.jpg,1893.0,2.1725486561393006e-05
Abstract_Expressionism/theodoros-stamos_flight-of-the-spectre-1949.jpg,1949.0,1.6105509087061104e-05
Realism/john-singer-sargent_madame-paul-poirson-1885.jpg,1885.0,2.7863841828989385e-05
Abstract_Expressionism/richard-pousette-dart_bird-in-the-spring-1992.jpg,1992.0,1.5350807422493117e-05
Art_Nouveau_Modern/nicholas-roerich_the-great-sacrifice-1912-1.jpg,1912.0,1.8686957236737514e-05
Realism/george-catlin_kei-a-gis-gis-a-woman-of-the-plains-ojibwa-1832.jpg,1832.0,6.10551628354967e-05
Impressionism/mary-cassatt_on-the-water-1895.jpg,1895.0,1.84841693166711e-05
Impressionism/john-singer-sargent_stable-at-cuenca-1903.jpg,1903.0,2.061836280953675e-05
Abstract_Expressionism/taro-yamamoto_untitled-1972-1.jpg,1972.0,1.6090972661845032e-05
Minimalism/richard-artschwager_untitled-1966.jpg,1966.0,1.689307570857786e-05
Analytical_Cubism/pablo-picasso_woman-and-pears-fernande-1909.jpg,1909.0,1.962861084453009e-05
Ukiyo_e/keisai-eisen_no-2-from-the-series-modern-versions-of-the-five-women-t-sei-gonin-onna-1835.jpg,1835.0,0.0005506970649290644
Symbolism/mikalojus-ciurlionis_the-goat-1904.jpg,1904.0,1.5575276964858128e-05
Post_Impressionism/georges-seurat_trees-winter-1883.jpg,1883.0,2.0487904340692984e-05
Impressionism/pierre-auguste-renoir_girl-with-a-fan-alphonsine-fournaise-1880.jpg,1880.0,2.282017123590975e-05
Expressionism/martiros-saryan_landscape-in-kalaki-gohtan-1914.jpg,1914.0,1.5812799589833676e-05
Impressionism/ilya-mashkov_bank-of-the-neva-evening-1923.jpg,1923.0,1.613185718695064e-05
Impressionism/theo-van-rysselberghe_portrait-of-a-woman-1918.jpg,1918.0,1.750012104131233e-05
Fauvism/aldemir-martins_cesta-com-frutas-1998.jpg,1998.0,1.5202643629752462e-05
Fauvism/jean-metzinger_nu-nude-1906.jpg,1906.0,1.923316646093523e-05
Impressionism/odilon-redon_peyrlebade-1888.jpg,1888.0,1.9130154946411087e-05
Expressionism/ernst-ludwig-kirchner_dancing-couple-1914.jpg,1914.0,1.6698588132904125e-05
Expressionism/lucian-freud_head-on-a-green-sofa-1961.jpg,1961.0,1.6740407730733107e-05
Synthetic_Cubism/juan-gris_fruit-bowl-with-bottle-1914.jpg,1914.0,1.7040564748735156e-05
Post_Impressionism/ferdinand-hodler_lake-geneva-from-chexbres-1904.jpg,1904.0,1.6574167918055177e-05
Impressionism/james-mcneill-whistler_harmony-in-brown-the-felt-hat-1899.jpg,1899.0,1.9913552203588266e-05
Realism/camille-corot_near-the-mill-chierry-aisne-1860.jpg,1860.0,9.048641732160875e-05
Expressionism/pablo-picasso_head-of-hurdy-gurdy-1905.jpg,1905.0,1.7019336603725694e-05
Realism/pyotr-konchalovsky_in-the-park-1940.jpg,1940.0,3.431113033221299e-05
Impressionism/camille-pissarro_three-peasant-women-1890.jpg,1890.0,1.6749119754106803e-05
Post_Impressionism/le-pho_woman-on-the-balcony-1938.jpg,1938.0,1.608959400939818e-05
Post_Impressionism/vincent-van-gogh_the-entrance-hall-of-saint-paul-hospital-1889.jpg,1889.0,3.665338610369175e-05
Color_Field_Painting/william-scott_painting-1959.jpg,1959.0,1.6188384493556105e-05
Realism/ivan-kramskoy_portrait-of-the-author-ivan-goncharov-1874.jpg,1874.0,0.00025908225931469076
Realism/vincent-van-gogh_peasant-woman-head-1885-2.jpg,1885.0,2.1784461871763715e-05
